GEOID,NAME,variable,estimate,moe
13259,"Stewart County, Georgia",B01003_001,6293,
13261,"Sumter County, Georgia",B01003_001,30064,
13263,"Talbot County, Georgia",B01003_001,6321,
13265,"Taliaferro County, Georgia",B01003_001,1611,180
13267,"Tattnall County, Georgia",B01003_001,25382,
13269,"Taylor County, Georgia",B01003_001,8116,
13271,"Telfair County, Georgia",B01003_001,16035,
13273,"Terrell County, Georgia",B01003_001,8737,
13275,"Thomas County, Georgia",B01003_001,44630,
13277,"Tift County, Georgia",B01003_001,40541,
13279,"Toombs County, Georgia",B01003_001,26972,
13281,"Towns County, Georgia",B01003_001,11617,
13283,"Treutlen County, Georgia",B01003_001,6795,
13285,"Troup County, Georgia",B01003_001,69919,
13287,"Turner County, Georgia",B01003_001,7943,
13289,"Twiggs County, Georgia",B01003_001,8229,
13291,"Union County, Georgia",B01003_001,23288,
13293,"Upson County, Georgia",B01003_001,26236,
13295,"Walker County, Georgia",B01003_001,69039,
13297,"Walton County, Georgia",B01003_001,91442,
13299,"Ware County, Georgia",B01003_001,35593,
13301,"Warren County, Georgia",B01003_001,5297,
13303,"Washington County, Georgia",B01003_001,20436,
13305,"Wayne County, Georgia",B01003_001,29788,
13307,"Webster County, Georgia",B01003_001,2610,
13309,"Wheeler County, Georgia",B01003_001,7928,
13311,"White County, Georgia",B01003_001,29489,
13313,"Whitfield County, Georgia",B01003_001,104237,
13315,"Wilcox County, Georgia",B01003_001,8824,
13317,"Wilkes County, Georgia",B01003_001,9844,
13319,"Wilkinson County, Georgia",B01003_001,9010,
13321,"Worth County, Georgia",B01003_001,20494,
