GEOID,NAME,variable,estimate,moe
48263,"Kent County, Texas",B01003_001,647,102
48265,"Kerr County, Texas",B01003_001,51843,
48267,"Kimble County, Texas",B01003_001,4373,
48269,"King County, Texas",B01003_001,237,91
48271,"Kinney County, Texas",B01003_001,3659,
48273,"Kleberg County, Texas",B01003_001,30974,
48275,"Knox County, Texas",B01003_001,3705,
48277,"Lamar County, Texas",B01003_001,49611,
48279,"Lamb County, Texas",B01003_001,13123,
48281,"Lampasas County, Texas",B01003_001,20862,
48283,"La Salle County, Texas",B01003_001,7416,224
48285,"Lavaca County, Texas",B01003_001,20021,
48287,"Lee County, Texas",B01003_001,17058,
48289,"Leon County, Texas",B01003_001,17225,
48291,"Liberty County, Texas",B01003_001,83702,
48293,"Limestone County, Texas",B01003_001,23417,
48295,"Lipscomb County, Texas",B01003_001,3398,
48297,"Live Oak County, Texas",B01003_001,12139,
48299,"Llano County, Texas",B01003_001,21047,
48301,"Loving County, Texas",B01003_001,98,48
48303,"Lubbock County, Texas",B01003_001,304808,
48305,"Lynn County, Texas",B01003_001,5830,
48307,"McCulloch County, Texas",B01003_001,8057,
48309,"McLennan County, Texas",B01003_001,251089,
48311,"McMullen County, Texas",B01003_001,774,171
48313,"Madison County, Texas",B01003_001,14197,
48315,"Marion County, Texas",B01003_001,10017,
48317,"Martin County, Texas",B01003_001,5649,
48319,"Mason County, Texas",B01003_001,4186,
48321,"Matagorda County, Texas",B01003_001,36774,
48323,"Maverick County, Texas",B01003_001,58174,
48325,"Medina County, Texas",B01003_001,50057,
48327,"Menard County, Texas",B01003_001,2119,
48329,"Midland County, Texas",B01003_001,168167,
48331,"Milam County, Texas",B01003_001,24770,
48333,"Mills County, Texas",B01003_001,4889,
48335,"Mitchell County, Texas",B01003_001,8523,
48337,"Montague County, Texas",B01003_001,19489,
48339,"Montgomery County, Texas",B01003_001,571949,
48341,"Moore County, Texas",B01003_001,21399,
48343,"Morris County, Texas",B01003_001,12373,
48345,"Motley County, Texas",B01003_001,1252,135
48347,"Nacogdoches County, Texas",B01003_001,65339,
48349,"Navarro County, Texas",B01003_001,48995,
48351,"Newton County, Texas",B01003_001,13914,
48353,"Nolan County, Texas",B01003_001,14904,
48355,"Nueces County, Texas",B01003_001,361540,
48357,"Ochiltree County, Texas",B01003_001,10131,
48359,"Oldham County, Texas",B01003_001,2094,
48361,"Orange County, Texas",B01003_001,84069,
48363,"Palo Pinto County, Texas",B01003_001,28540,
48365,"Panola County, Texas",B01003_001,23327,
48367,"Parker County, Texas",B01003_001,133811,
48369,"Parmer County, Texas",B01003_001,9718,
48371,"Pecos County, Texas",B01003_001,15815,
48373,"Polk County, Texas",B01003_001,48913,
48375,"Potter County, Texas",B01003_001,119674,
48377,"Presidio County, Texas",B01003_001,6975,
48379,"Rains County, Texas",B01003_001,11766,
48381,"Randall County, Texas",B01003_001,134026,
48383,"Reagan County, Texas",B01003_001,3766,
48385,"Real County, Texas",B01003_001,3408,
48387,"Red River County, Texas",B01003_001,12171,
48389,"Reeves County, Texas",B01003_001,15492,
48391,"Refugio County, Texas",B01003_001,7145,
48393,"Roberts County, Texas",B01003_001,805,102
48395,"Robertson County, Texas",B01003_001,16990,
48397,"Rockwall County, Texas",B01003_001,97175,
48399,"Runnels County, Texas",B01003_001,10277,
48401,"Rusk County, Texas",B01003_001,53755,
48403,"Sabine County, Texas",B01003_001,10471,
48405,"San Augustine County, Texas",B01003_001,8286,
48407,"San Jacinto County, Texas",B01003_001,28180,
48409,"San Patricio County, Texas",B01003_001,67008,
48411,"San Saba County, Texas",B01003_001,5991,
48413,"Schleicher County, Texas",B01003_001,2983,
48415,"Scurry County, Texas",B01003_001,17096,
48417,"Shackelford County, Texas",B01003_001,3296,
48419,"Shelby County, Texas",B01003_001,25349,
48421,"Sherman County, Texas",B01003_001,3059,
48423,"Smith County, Texas",B01003_001,227449,
48425,"Somervell County, Texas",B01003_001,8860,
48427,"Starr County, Texas",B01003_001,64078,
48429,"Stephens County, Texas",B01003_001,9364,
48431,"Sterling County, Texas",B01003_001,1231,140
48433,"Stonewall County, Texas",B01003_001,1476,102
48435,"Sutton County, Texas",B01003_001,3824,
48437,"Swisher County, Texas",B01003_001,7432,
48439,"Tarrant County, Texas",B01003_001,2049770,
48441,"Taylor County, Texas",B01003_001,136870,
48443,"Terrell County, Texas",B01003_001,896,219
48445,"Terry County, Texas",B01003_001,12528,
48447,"Throckmorton County, Texas",B01003_001,1436,145
48449,"Titus County, Texas",B01003_001,32640,
48451,"Tom Green County, Texas",B01003_001,117986,
48453,"Travis County, Texas",B01003_001,1226805,
48455,"Trinity County, Texas",B01003_001,14620,
48457,"Tyler County, Texas",B01003_001,21518,
48459,"Upshur County, Texas",B01003_001,41018,
48461,"Upton County, Texas",B01003_001,3659,
48463,"Uvalde County, Texas",B01003_001,26920,
48465,"Val Verde County, Texas",B01003_001,48969,
48467,"Van Zandt County, Texas",B01003_001,55103,
48469,"Victoria County, Texas",B01003_001,92109,
48471,"Walker County, Texas",B01003_001,72321,
48473,"Waller County, Texas",B01003_001,51832,
48475,"Ward County, Texas",B01003_001,11658,
48477,"Washington County, Texas",B01003_001,35163,
48479,"Webb County, Texas",B01003_001,273526,
48481,"Wharton County, Texas",B01003_001,41577,
